Unnamed: 0,name,label,onset,offset,recording_duration,whistle_type,whistle_name,path
13,Exp_06_Feb_2020_1345pm,SW_Neo,1006.44484522033,1007.30513933798,3300.0,1,Whistle1129,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Feb_2020_1345pm1006.44484522033_1007.30513933798.wav
14,Exp_01_Jan_2020_0945am,SW_Neo,126.485894351582,127.605341160092,3300.0,1,Whistle1130,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Jan_2020_0945am126.485894351582_127.605341160092.wav
15,Exp_06_Jan_2020_0945am,SW_Neo,978.872966887778,979.769760780908,3300.0,1,Whistle1133,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Jan_2020_0945am978.872966887778_979.769760780908.wav
16,Exp_06_Mar_2020_1345pm,SW_Neo,117.522775018899,118.393131056051,3000.0,1,Whistle1142,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1345pm117.522775018899_118.393131056051.wav
17,Exp_06_Mar_2020_1345pm,SW_Neo,974.029237606231,975.488215934404,3000.0,1,Whistle1143,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1345pm974.029237606231_975.488215934404.wav
18,Exp_06_Mar_2020_1345pm,SW_Neo,138.511358486597,139.508186072804,3000.0,1,Whistle1146,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1345pm138.511358486597_139.508186072804.wav
19,Exp_06_Mar_2020_1545pm,SW_Neo,516.959284989075,517.890066239075,3000.0,1,Whistle1151,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm516.959284989075_517.890066239075.wav
20,Exp_06_Mar_2020_1545pm,SW_Neo,209.02706661548,209.898143114018,3000.0,1,Whistle1153,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm209.02706661548_209.898143114018.wav
21,Exp_06_Mar_2020_1545pm,SW_Neo,339.2615795963,340.35406235492,3000.0,1,Whistle1161,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm339.2615795963_340.35406235492.wav
22,Exp_06_Mar_2020_1545pm,SW_Neo,911.363720011642,912.350083648006,3000.0,1,Whistle1162,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm911.363720011642_912.350083648006.wav
23,Exp_07_Dec_2019_0845am,SW_Neo,105.480784412406,106.698276672468,3300.0,1,Whistle1169,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Dec_2019_0845am105.480784412406_106.698276672468.wav
24,Exp_07_Dec_2019_1245pm,SW_Neo,2701.75759923347,2702.82316933408,3300.0,1,Whistle1171,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Dec_2019_1245pm2701.75759923347_2702.82316933408.wav
25,Exp_07_Dec_2019_1245pm,SW_Neo,2882.22461832432,2883.05967929993,3300.0,1,Whistle1186,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Dec_2019_1245pm2882.22461832432_2883.05967929993.wav
26,Exp_04_Jan_2020_1345pm,SW_Neo,2374.33038615256,2375.43217340101,3300.0,1,Whistle119,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm2374.33038615256_2375.43217340101.wav
27,Exp_07_Dec_2019_1345pm,SW_Neo,1170.12984612337,1171.15113095309,3300.0,1,Whistle1190,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Dec_2019_1345pm1170.12984612337_1171.15113095309.wav
28,Exp_07_Jan_2020_0945am,SW_Neo,2306.46055145103,2307.27502658915,3300.0,1,Whistle1194,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Jan_2020_0945am2306.46055145103_2307.27502658915.wav
29,Exp_04_Jan_2020_1345pm,SW_Neo,2409.7043141333,2410.53442249243,3300.0,1,Whistle121,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm2409.7043141333_2410.53442249243.wav
30,Exp_07_Jan_2020_1545pm,SW_Neo,507.677265989511,508.57877508042,3300.0,1,Whistle1210,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Jan_2020_1545pm507.677265989511_508.57877508042.wav
31,Exp_01_Jan_2020_1345pm,SW_Neo,515.222148443473,516.168637954967,3300.0,1,Whistle1225,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Jan_2020_1345pm515.222148443473_516.168637954967.wav
32,Exp_01_Jan_2020_1345pm,SW_Neo,544.926651898945,545.858659474703,3300.0,1,Whistle1226,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Jan_2020_1345pm544.926651898945_545.858659474703.wav
33,Exp_08_Jan_2020_1245pm,SW_Neo,2269.96890321485,2271.156791867,3300.0,1,Whistle1237,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2269.96890321485_2271.156791867.wav
34,Exp_04_Jan_2020_1345pm,SW_Neo,1680.97151790647,1681.83181202411,3300.0,1,Whistle125,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm1680.97151790647_1681.83181202411.wav
35,Exp_08_Jan_2020_1245pm,SW_Neo,2304.56995482405,2305.70695172807,3300.0,1,Whistle1250,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2304.56995482405_2305.70695172807.wav
36,Exp_08_Jan_2020_1245pm,SW_Neo,2393.41799605603,2394.41412608699,3300.0,1,Whistle1255,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2393.41799605603_2394.41412608699.wav
37,Exp_08_Jan_2020_1245pm,SW_Neo,2279.09873531952,2279.92876580733,3300.0,1,Whistle1269,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2279.09873531952_2279.92876580733.wav
38,Exp_08_Jan_2020_1245pm,SW_Neo,2305.38748163007,2306.26363644456,3300.0,1,Whistle1272,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2305.38748163007_2306.26363644456.wav
39,Exp_04_Jan_2020_1345pm,SW_Neo,1396.79976937606,1397.64577562606,3300.0,1,Whistle128,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm1396.79976937606_1397.64577562606.wav
40,Exp_09_Dec_2019_1145am,SW_Neo,802.573422209921,804.064255339505,3300.0,1,Whistle1283,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_09_Dec_2019_1145am802.573422209921_804.064255339505.wav
41,Exp_01_Jan_2020_1545pm,SW_Neo,437.891327549477,438.983282677683,3300.0,1,Whistle1285,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Jan_2020_1545pm437.891327549477_438.983282677683.wav
42,Exp_09_Feb_2020_1345pm,SW_Neo,2044.3364912451,2045.36377161482,3300.0,1,Whistle1290,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_09_Feb_2020_1345pm2044.3364912451_2045.36377161482.wav
43,Exp_09_Jan_2020_1145am,SW_Neo,619.992763076278,620.847946003107,3300.0,1,Whistle1307,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_09_Jan_2020_1145am619.992763076278_620.847946003107.wav
44,Exp_01_Mar_2020_1545pm,SW_Neo,606.937488673024,607.833402294287,3000.0,1,Whistle1322,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Mar_2020_1545pm606.937488673024_607.833402294287.wav
45,Exp_10_Feb_2020_1545pm,SW_Neo,100.39107371654,101.554150639617,3300.0,1,Whistle1325,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Feb_2020_1545pm100.39107371654_101.554150639617.wav
46,Exp_10_Feb_2020_1545pm,SW_Neo,587.698175463671,589.091760248243,3300.0,1,Whistle1334,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Feb_2020_1545pm587.698175463671_589.091760248243.wav
47,Exp_02_Jan_2020_1045am,SW_Neo,1622.70491789369,1623.51662622702,3300.0,1,Whistle1345,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Jan_2020_1045am1622.70491789369_1623.51662622702.wav
48,Exp_01_Feb_2020_1145am,SW_Neo,345.553985666019,346.840704826124,3300.0,1,Whistle1350,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Feb_2020_1145am345.553985666019_346.840704826124.wav
49,Exp_03_Feb_2020_0945am,SW_Neo,86.3818095944694,87.3930325046862,3300.0,1,Whistle1353,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_03_Feb_2020_0945am86.3818095944694_87.3930325046862.wav
50,Exp_03_Feb_2020_0945am,SW_Neo,90.5902751220458,91.4364743840384,3300.0,1,Whistle1354,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_03_Feb_2020_0945am90.5902751220458_91.4364743840384.wav
51,Exp_04_Jan_2020_0945am,SW_Neo,1743.85149309803,1744.52564602631,3300.0,1,Whistle1378,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_0945am1743.85149309803_1744.52564602631.wav
52,Exp_04_Jan_2020_0945am,SW_Neo,1745.70353979002,1746.34247167857,3300.0,1,Whistle1379,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_0945am1745.70353979002_1746.34247167857.wav
53,Exp_04_Jan_2020_1345pm,SW_Neo,2377.17502305159,2377.85420697187,3300.0,1,Whistle1386,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm2377.17502305159_2377.85420697187.wav
54,Exp_04_Mar_2020_1345pm,SW_Neo,660.583687875451,661.529508308887,3000.0,1,Whistle139,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm660.583687875451_661.529508308887.wav
55,Exp_04_Mar_2020_1345pm,SW_Neo,1144.88881696272,1145.8358846319,3000.0,1,Whistle1396,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm1144.88881696272_1145.8358846319.wav
56,Exp_05_Dec_2019_1545pm,SW_Neo,230.555769185897,231.457191639601,3000.0,1,Whistle1403,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_05_Dec_2019_1545pm230.555769185897_231.457191639601.wav
57,Exp_06_Dec_2019_0945am,SW_Neo,898.128561535867,899.039979975583,3000.0,1,Whistle1412,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Dec_2019_0945am898.128561535867_899.039979975583.wav
58,Exp_06_Feb_2020_1345pm,SW_Neo,1005.39357119717,1005.89405268756,3300.0,1,Whistle1418,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Feb_2020_1345pm1005.39357119717_1005.89405268756.wav
59,Exp_04_Mar_2020_1345pm,SW_Neo,676.113007432171,677.074548528061,3000.0,1,Whistle142,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm676.113007432171_677.074548528061.wav
60,Exp_06_Mar_2020_1345pm,SW_Neo,770.248201661376,771.23006785856,3000.0,1,Whistle1424,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1345pm770.248201661376_771.23006785856.wav
61,Exp_06_Mar_2020_1545pm,SW_Neo,2984.68844184974,2985.68867038758,3000.0,1,Whistle1425,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm2984.68844184974_2985.68867038758.wav
62,Exp_06_Mar_2020_1545pm,SW_Neo,852.35860273848,853.214485091421,3000.0,1,Whistle1427,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Mar_2020_1545pm852.35860273848_853.214485091421.wav
63,Exp_07_Jan_2020_1045am,SW_Neo,2407.73840746655,2408.46412175227,3300.0,1,Whistle1437,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Jan_2020_1045am2407.73840746655_2408.46412175227.wav
64,Exp_08_Jan_2020_1245pm,SW_Neo,2613.39658100439,2614.16064517551,3300.0,1,Whistle1460,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2613.39658100439_2614.16064517551.wav
65,Exp_08_Jan_2020_1245pm,SW_Neo,1861.61818196732,1862.61934937573,3300.0,1,Whistle1468,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm1861.61818196732_1862.61934937573.wav
66,Exp_09_Feb_2020_1545pm,SW_Neo,3000.43065697166,3001.02011057336,3300.0,1,Whistle1477,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_09_Feb_2020_1545pm3000.43065697166_3001.02011057336.wav
67,Exp_04_Mar_2020_1345pm,SW_Neo,1162.38548432004,1163.28099515595,3000.0,1,Whistle148,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm1162.38548432004_1163.28099515595.wav
68,Exp_10_Feb_2020_1545pm,SW_Neo,212.276123373414,213.011510827289,3300.0,1,Whistle1493,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Feb_2020_1545pm212.276123373414_213.011510827289.wav
69,Exp_10_Jan_2020_1545pm,SW_Neo,931.348747120633,932.063610134331,3300.0,1,Whistle1494,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Jan_2020_1545pm931.348747120633_932.063610134331.wav
70,Exp_10_Jan_2020_1545pm,SW_Neo,859.763495398468,860.53920504353,3300.0,1,Whistle1496,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Jan_2020_1545pm859.763495398468_860.53920504353.wav
71,Exp_02_Jan_2020_1045am,SW_Neo,1621.59124183087,1622.29200946573,3300.0,1,Whistle1502,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Jan_2020_1045am1621.59124183087_1622.29200946573.wav
72,Exp_02_Jan_2020_1145am,SW_Neo,2197.72450727194,2198.70554442364,3300.0,1,Whistle1504,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Jan_2020_1145am2197.72450727194_2198.70554442364.wav
73,Exp_03_Jan_2020_1145am,SW_Neo,1946.15686861618,1947.73511008599,3300.0,1,Whistle1508,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_03_Jan_2020_1145am1946.15686861618_1947.73511008599.wav
74,Exp_09_Feb_2020_1345pm,SW_Neo,918.932785856927,920.723032567453,3300.0,1,Whistle1521,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_09_Feb_2020_1345pm918.932785856927_920.723032567453.wav
75,Exp_04_Jan_2020_1345pm,SW_Neo,2214.78767136357,2216.25168065149,3300.0,1,Whistle1630,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm2214.78767136357_2216.25168065149.wav
76,Exp_08_Jan_2020_1245pm,SW_Neo,2284.22853330205,2285.58690114261,3300.0,1,Whistle1659,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_08_Jan_2020_1245pm2284.22853330205_2285.58690114261.wav
77,Exp_05_Dec_2019_1245pm,SW_Neo,2884.60057523437,2885.72247925914,3000.0,1,Whistle167,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_05_Dec_2019_1245pm2884.60057523437_2885.72247925914.wav
78,Exp_11_Mar_2020_1145am,SW_Neo,525.296752989177,526.429731712581,3000.0,1,Whistle1689,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_11_Mar_2020_1145am525.296752989177_526.429731712581.wav
79,Exp_13_Dec_2019_1545pm,SW_Neo,598.936814960045,599.596816960051,3300.0,1,Whistle1731,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_13_Dec_2019_1545pm598.936814960045_599.596816960051.wav
80,Exp_05_Feb_2020_0945am,SW_Neo,247.752145324186,248.793560668613,3300.0,1,Whistle176,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_05_Feb_2020_0945am247.752145324186_248.793560668613.wav
81,Exp_02_Mar_2020_1545pm,SW_Neo,516.132369677365,517.04931624225,3000.0,1,Whistle18,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Mar_2020_1545pm516.132369677365_517.04931624225.wav
82,Exp_01_Feb_2020_1145am,SW_Neo,354.257518349252,355.152195131841,3300.0,1,Whistle19,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Feb_2020_1145am354.257518349252_355.152195131841.wav
83,Exp_11_Dec_2019_1545pm,SW_Neo,845.73331188299,846.602509743953,3300.0,1,Whistle1911,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_11_Dec_2019_1545pm845.73331188299_846.602509743953.wav
84,Exp_11_Mar_2020_1145am,SW_Neo,983.874634259272,984.686048601902,3000.0,1,Whistle1921,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_11_Mar_2020_1145am983.874634259272_984.686048601902.wav
85,Exp_01_Feb_2020_1545pm,SW_Neo,485.361471398398,486.373649969827,3300.0,1,Whistle193,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Feb_2020_1545pm485.361471398398_486.373649969827.wav
86,Exp_13_Dec_2019_1545pm,SW_Neo,603.348407468061,604.07177004116,3300.0,1,Whistle1945,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_13_Dec_2019_1545pm603.348407468061_604.07177004116.wav
87,Exp_14_Dec_2019_0945am,SW_Neo,533.15661623217,533.95156329177,3300.0,1,Whistle1958,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_14_Dec_2019_0945am533.15661623217_533.95156329177.wav
88,Exp_14_Feb_2020_1345pm,SW_Neo,755.497289385725,756.542292552402,3300.0,1,Whistle1969,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_14_Feb_2020_1345pm755.497289385725_756.542292552402.wav
89,Exp_01_Feb_2020_1545pm,SW_Neo,636.711930036152,637.794805494027,3300.0,1,Whistle200,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Feb_2020_1545pm636.711930036152_637.794805494027.wav
90,Exp_15_Jan_2020_1545pm,SW_Neo,424.522227847036,425.525031768605,3300.0,1,Whistle2011,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_15_Jan_2020_1545pm424.522227847036_425.525031768605.wav
91,Exp_05_Mar_2020_1545pm,SW_Neo,348.901934974724,349.842947836461,3000.0,1,Whistle208,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_05_Mar_2020_1545pm348.901934974724_349.842947836461.wav
92,Exp_17_Dec_2019_1545pm,SW_Neo,273.271470228892,274.150775041726,3300.0,1,Whistle2082,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_17_Dec_2019_1545pm273.271470228892_274.150775041726.wav
93,Exp_02_Mar_2020_1545pm,SW_Neo,592.437582316108,593.298689458965,3000.0,1,Whistle21,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Mar_2020_1545pm592.437582316108_593.298689458965.wav
94,Exp_17_Jan_2020_1545pm,SW_Neo,585.557036724877,586.491722588752,3300.0,1,Whistle2131,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_17_Jan_2020_1545pm585.557036724877_586.491722588752.wav
95,Exp_26_Nov_2019_1345pm,SW_Neo,575.825420799433,576.395188731923,3000.0,1,Whistle2190,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_26_Nov_2019_1345pm575.825420799433_576.395188731923.wav
96,Exp_11_Mar_2020_1145am,SW_Neo,508.964037869069,509.751647625167,3000.0,1,Whistle2213,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_11_Mar_2020_1145am508.964037869069_509.751647625167.wav
97,Exp_23_Nov_2019_0945am,SW_Neo,1004.26334821116,1005.0465061059,3000.0,1,Whistle2174,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_23_Nov_2019_0945am1004.26334821116_1005.0465061059.wav
98,Exp_13_Dec_2019_1545pm,SW_Neo,605.979177635645,606.766787391743,3300.0,1,Whistle2219,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_13_Dec_2019_1545pm605.979177635645_606.766787391743.wav
99,Exp_15_Jan_2020_1345pm,SW_Neo,596.967234946489,598.070000903936,3300.0,1,Whistle2239,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_15_Jan_2020_1345pm596.967234946489_598.070000903936.wav
100,Exp_15_Jan_2020_1345pm,SW_Neo,593.499039869609,594.176741019034,3300.0,1,Whistle2241,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_15_Jan_2020_1345pm593.499039869609_594.176741019034.wav
101,Exp_16_Nov_2019_1345pm,SW_Neo,531.726639694044,532.641423477828,3600.0,1,Whistle2263,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_16_Nov_2019_1345pm531.726639694044_532.641423477828.wav
102,Exp_17_Feb_2020_1145am,SW_Neo,699.922121582187,700.882069226166,3300.0,1,Whistle2268,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_17_Feb_2020_1145am699.922121582187_700.882069226166.wav
103,Exp_17_Nov_2019_1545pm,SW_Neo,530.809058000041,531.586426421094,3600.0,1,Whistle2275,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_17_Nov_2019_1545pm530.809058000041_531.586426421094.wav
104,Exp_12_Mar_2020_1345pm,SW_Neo,660.570016105486,661.542164253634,3000.0,1,Whistle2307,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_12_Mar_2020_1345pm660.570016105486_661.542164253634.wav
