Unnamed: 0,name,label,onset,offset,recording_duration,whistle_type,whistle_name,path,duration
4695,Exp_07_Jan_2020_1345pm,SW_Luna,1951.42217001369,1952.36586768811,3300.0,40,Whistle7413,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_07_Jan_2020_1345pm1951.42217001369_1952.36586768811.wav,0.9436976744200365
5846,Exp_16_Nov_2019_1345pm,SW_Luna,82.0896356334133,82.5541049906629,3600.0,42,Whistle8743,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_16_Nov_2019_1345pm82.0896356334133_82.5541049906629.wav,0.46446935724961236
6970,Exp_17_Jan_2020_1345pm,SW_Yosefa,267.89295531415,268.363491028436,3300.0,58,Whistle13261,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_YosefaExp_17_Jan_2020_1345pm267.89295531415_268.363491028436.wav,0.4705357142859725
4628,Exp_09_Jan_2020_1145am,SW_Luna,1263.21470981778,1264.05999283665,3300.0,40,Whistle6884,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_09_Jan_2020_1145am1263.21470981778_1264.05999283665.wav,0.8452830188700773
2629,Exp_07_Jan_2020_1345pm,SW_Nana,529.025016145317,529.721556429677,3300.0,20,Whistle5227,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_07_Jan_2020_1345pm529.025016145317_529.721556429677.wav,0.6965402843600259
2610,Exp_16_Feb_2020_1345pm,SW_Nana,545.831654641378,546.769671882757,3300.0,19,Whistle5790,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_16_Feb_2020_1345pm545.831654641378_546.769671882757.wav,0.9380172413790433
6502,Exp_23_Nov_2019_1345pm,SW_Luna,563.616772144485,564.205863053576,3000.0,51,Whistle8203,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_23_Nov_2019_1345pm563.616772144485_564.205863053576.wav,0.5890909090909418
5593,Exp_17_Dec_2019_1045am,SW_Luna,436.214133200278,436.92563089613,3300.0,41,Whistle8802,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_17_Dec_2019_1045am436.214133200278_436.92563089613.wav,0.7114976958519605
5868,Exp_17_Dec_2019_1145am,SW_Luna,2400.75378965201,2401.35801500412,3300.0,42,Whistle8839,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_17_Dec_2019_1145am2400.75378965201_2401.35801500412.wav,0.6042253521100065
7159,Exp_15_Dec_2019_1545pm,SW_Yosefa,483.776465989291,484.4464680196,3300.0,60,Whistle13197,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_YosefaExp_15_Dec_2019_1545pm483.776465989291_484.4464680196.wav,0.6700020303089786
1731,Exp_02_Jan_2020_0845am,SW_Neo,2842.61037850545,2843.71240188143,3300.0,4,Whistle923,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Jan_2020_0845am2842.61037850545_2843.71240188143.wav,1.1020233759800249
54,Exp_04_Mar_2020_1345pm,SW_Neo,660.583687875451,661.529508308887,3000.0,1,Whistle139,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm660.583687875451_661.529508308887.wav,0.9458204334359834
1295,Exp_10_Feb_2020_1545pm,SW_Neo,522.657713077116,523.643694911465,3300.0,3,Whistle576,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_10_Feb_2020_1545pm522.657713077116_523.643694911465.wav,0.9859818343489906
8331,Exp_17_Dec_2019_1145am,NSW,799.172421734611,800.107424567953,3300.0,90,Whistle15626,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_6Exp_17_Dec_2019_1145am799.172421734611_800.107424567953.wav,0.9350028333419687
23,Exp_07_Dec_2019_0845am,SW_Neo,105.480784412406,106.698276672468,3300.0,1,Whistle1169,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Dec_2019_0845am105.480784412406_106.698276672468.wav,1.2174922600620022
3592,Exp_09_Mar_2020_1545pm,SW_Nikita,526.717406780181,527.916525554127,3000.0,39,Whistle3500,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NikitaExp_09_Mar_2020_1545pm526.717406780181_527.916525554127.wav,1.1991187739459974
3963,Exp_22_Nov_2019_1345pm,SW_Luna,865.912405867794,867.262368693073,3600.0,40,Whistle12114,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_22_Nov_2019_1345pm865.912405867794_867.262368693073.wav,1.3499628252790217
1904,Exp_03_Mar_2020_1345pm,SW_Neo,1095.4146168798,1096.22583309602,3000.0,7,Whistle1601,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_03_Mar_2020_1345pm1095.4146168798_1096.22583309602.wav,0.8112162162201457
1176,Exp_07_Jan_2020_1545pm,SW_Neo,592.592980003847,593.488835267005,3300.0,3,Whistle372,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Jan_2020_1545pm592.592980003847_593.488835267005.wav,0.8958552631580687
1749,Exp_07_Jan_2020_1545pm,SW_Neo,939.025526355077,939.634852285136,3300.0,5,Whistle1451,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Jan_2020_1545pm939.025526355077_939.634852285136.wav,0.6093259300590717
4708,Exp_07_Jan_2020_1345pm,SW_Luna,1885.5550504833,1886.25568387568,3300.0,40,Whistle7508,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_07_Jan_2020_1345pm1885.5550504833_1886.25568387568.wav,0.7006333923800412
7731,Exp_08_Feb_2020_1345pm,NSW,411.844152779061,412.921215485331,3300.0,71,Whistle14382,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_08_Feb_2020_1345pm411.844152779061_412.921215485331.wav,1.0770627062699987
6699,Exp_06_Jan_2020_0945am,SW_Yosefa,648.581965399895,649.136967081718,3300.0,57,Whistle12634,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_YosefaExp_06_Jan_2020_0945am648.581965399895_649.136967081718.wav,0.5550016818230006
7902,Exp_14_Feb_2020_1145am,NSW,359.5121049203,360.090365789866,3300.0,71,Whistle15354,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_14_Feb_2020_1145am359.5121049203_360.090365789866.wav,0.5782608695660088
3738,Exp_13_Dec_2019_1245pm,SW_Luna,2406.86229473423,2407.84037806756,3300.0,40,Whistle10521,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_13_Dec_2019_1245pm2406.86229473423_2407.84037806756.wav,0.9780833333297778
5774,Exp_02_Jan_2020_1345pm,SW_Luna,2462.83246494686,2464.00078902094,3300.0,42,Whistle7459,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_02_Jan_2020_1345pm2462.83246494686_2464.00078902094.wav,1.1683240740799192
2434,Exp_19_Nov_2019_1145am,SW_Nana,918.208587780233,919.231106298752,3600.0,16,Whistle5986,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_19_Nov_2019_1145am918.208587780233_919.231106298752.wav,1.022518518519064
286,Exp_01_Jan_2020_1345pm,SW_Neo,561.866703232434,562.632664016748,3300.0,2,Whistle1670,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Jan_2020_1345pm561.866703232434_562.632664016748.wav,0.7659607843139611
1181,Exp_03_Feb_2020_1345pm,SW_Neo,659.863796845208,660.885088221627,3300.0,3,Whistle38,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_03_Feb_2020_1345pm659.863796845208_660.885088221627.wav,1.0212913764190716
5687,Exp_16_Nov_2019_1345pm,SW_Luna,44.4897320685453,45.1445647822999,3600.0,42,Whistle11300,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_16_Nov_2019_1345pm44.4897320685453_45.1445647822999.wav,0.6548327137546011
319,Exp_15_Jan_2020_1545pm,SW_Neo,731.410106407399,732.02715843052,3300.0,2,Whistle2007,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_15_Jan_2020_1545pm731.410106407399_732.02715843052.wav,0.6170520231210048
1044,Exp_28_Nov_2019_1545pm,SW_Neo,506.256687522292,507.126690422301,3000.0,3,Whistle2206,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_28_Nov_2019_1545pm506.256687522292_507.126690422301.wav,0.8700029000090126
4874,Exp_16_Jan_2020_1245pm,SW_Luna,3237.88481298428,3238.96428201083,3300.0,40,Whistle8672,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_16_Jan_2020_1245pm3237.88481298428_3238.96428201083.wav,1.079469026550214
1859,Exp_06_Jan_2020_0945am,SW_Neo,1437.96041127158,1439.17288034408,3300.0,7,Whistle1421,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_06_Jan_2020_0945am1437.96041127158_1439.17288034408.wav,1.2124690725001983
1001,Exp_01_Feb_2020_1545pm,SW_Neo,535.252369593453,536.234309095232,3300.0,3,Whistle198,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_01_Feb_2020_1545pm535.252369593453_536.234309095232.wav,0.9819395017790384
4315,Exp_06_Dec_2019_1345pm,SW_Luna,247.358370161541,248.2750860287,3000.0,40,Whistle6489,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_06_Dec_2019_1345pm247.358370161541_248.2750860287.wav,0.916715867159013
7956,Exp_09_Dec_2019_1145am,NSW,645.938447537615,646.72274953486,3300.0,73,Whistle14434,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_09_Dec_2019_1145am645.938447537615_646.72274953486.wav,0.7843019972449383
1716,Exp_07_Mar_2020_1145am,SW_Neo,1024.98921001484,1025.99610656656,3000.0,4,Whistle886,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_07_Mar_2020_1145am1024.98921001484_1025.99610656656.wav,1.0068965517200468
7931,Exp_06_Jan_2020_0845am,NSW,213.880649941363,215.348694018498,3300.0,72,Whistle14440,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_06_Jan_2020_0845am213.880649941363_215.348694018498.wav,1.468044077135005
101,Exp_16_Nov_2019_1345pm,SW_Neo,531.726639694044,532.641423477828,3600.0,1,Whistle2263,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_16_Nov_2019_1345pm531.726639694044_532.641423477828.wav,0.9147837837839461
6344,Exp_12_Dec_2019_1045am,SW_Luna,2676.70311122155,2677.72811432762,3300.0,47,Whistle9206,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_12_Dec_2019_1045am2676.70311122155_2677.72811432762.wav,1.0250031060700167
2431,Exp_17_Jan_2020_1245pm,SW_Nana,2147.31268990633,2148.1587114117,3300.0,16,Whistle5973,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_17_Jan_2020_1245pm2147.31268990633_2148.1587114117.wav,0.8460215053701177
696,Exp_04_Mar_2020_1345pm,SW_Neo,110.278708869605,111.183722797182,3000.0,2,Whistle794,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Mar_2020_1345pm110.278708869605_111.183722797182.wav,0.9050139275770022
524,Exp_19_Nov_2019_1545pm,SW_Neo,1295.65189297253,1296.37747436788,3600.0,2,Whistle2788,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_19_Nov_2019_1545pm1295.65189297253_1296.37747436788.wav,0.725581395349991
2621,Exp_07_Mar_2020_0845am,SW_Nana,1587.15029116764,1587.96601554926,3000.0,20,Whistle5178,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_07_Mar_2020_0845am1587.15029116764_1587.96601554926.wav,0.8157243816199298
5200,Exp_14_Jan_2020_1245pm,SW_Luna,1617.59554301993,1618.13510738775,3300.0,41,Whistle12138,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_14_Jan_2020_1245pm1617.59554301993_1618.13510738775.wav,0.5395643678200486
7742,Exp_02_Feb_2020_1245pm,NSW,3217.23285736894,3217.95756815326,3300.0,71,Whistle14402,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_9Exp_02_Feb_2020_1245pm3217.23285736894_3217.95756815326.wav,0.7247107843199956
3939,Exp_17_Dec_2019_0945am,SW_Luna,2641.12612341819,2641.55792341819,3300.0,40,Whistle12011,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_17_Dec_2019_0945am2641.12612341819_2641.55792341819.wav,0.4317999999998392
685,Exp_04_Jan_2020_1345pm,SW_Neo,1734.29525544017,1735.32025854624,3300.0,2,Whistle649,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_04_Jan_2020_1345pm1734.29525544017_1735.32025854624.wav,1.0250031060700167
4806,Exp_25_Nov_2019_0945am,SW_Luna,1304.84711330632,1305.96903877216,3000.0,40,Whistle8215,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_25_Nov_2019_0945am1304.84711330632_1305.96903877216.wav,1.1219254658401496
4306,Exp_05_Jan_2020_1545pm,SW_Luna,410.966246564384,412.046200052756,3300.0,40,Whistle6478,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_LunaExp_05_Jan_2020_1545pm410.966246564384_412.046200052756.wav,1.0799534883719843
1351,Exp_02_Mar_2020_0845am,SW_Neo,158.396495893696,159.337528151761,3000.0,3,Whistle9,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NeoExp_02_Mar_2020_0845am158.396495893696_159.337528151761.wav,0.9410322580650075
2501,Exp_17_Feb_2020_1145am,SW_Nana,2949.83312382776,2950.66700507776,3300.0,17,Whistle5303,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/SW_NanaExp_17_Feb_2020_1145am2949.83312382776_2950.66700507776.wav,0.833881250000104
8328,Exp_11_Mar_2020_0945am,NSW,939.855817126461,940.481185091829,3000.0,90,Whistle15622,/lustre/fsn1/projects/rech/vzf/uqe97pu/raw_data/all_categories/NSW_6Exp_11_Mar_2020_0945am939.855817126461_940.481185091829.wav,0.6253679653680138
